,Location,latitude,longitude
1669,1835 UNIVERSITY CIR,38.0436754,-78.50229709999999
1670,1015 CHERRY AVE,38.0283242,-78.4984796
1671,1409 GORDON AV,38.0395271,-78.4970591
1672,123 WASHINGTON AV,38.0283017,-78.5140704
1673,428 15TH ST NW,38.0389533,-78.4978582
1674,2000 JEFF PARK CR,38.0170478,-78.51659289999999
1675,2000 JEFFERSON PARK CIR,38.0170478,-78.51659289999999
1676,100 WATER STREET LOT,38.029581,-78.48165399999999
1677,500 VALLEY ROAD,38.0307936,-78.5050523
1678,1300 WERTLAND STREET,38.03428299999999,-78.4980801
1679,400 4TH STREET LOT,38.0284883,-78.4875405
1680,200 ALBEMARLE ST.,38.0367866,-78.48546499999999
1681,200 WATER STREET W,38.0302078,-78.4828532
1682,100 MADISON ANE,38.0420189,-78.4900238
1683,1300 MAIN STREET W,38.0332883,-78.4979397
1684,200 JEFFERSON STREET E,38.0320677,-78.4800788
1685,100 JEFFERSON STREET E,38.03211,-78.4810509
1686,300 JEFFERSON STREET E,38.0318078,-78.4792579
1687,300 MARKET STREET E,38.0308985,-78.47952339999999
1688,60 UNIVERSITY CIRCLE,38.0435733,-78.50308919999999
1689,500 WERTLAND STREET,38.0344728,-78.4970338
1690,100 JEFFERSON STREET W,38.03211,-78.48105149999999
1691,100 JEFFERSON PARK AV,38.0284661,-78.50991069999999
1692,200 WATER STREET LOT,38.0294361,-78.4811304
1693,127 CHANCELLOR ST,38.0373418,-78.5011652
1694,40 UNIVERSITY CIRCLE,38.0423247,-78.5022527
1695,20 UNIVERSITY CIRCLE,38.0435503,-78.5030961
1696,410 JEFFERSON STREET E,38.0313512,-78.4783246
1697,900 HIGH STREET E,38.0313323,-78.4737057
1698, JEFFERSON STREET E,38.0304692,-78.4737719
1699, JEFFERSON STREET W,38.03252940000001,-78.4815503
1700,200 MARKET STREET E,38.0311044,-78.48036689999999
1701,1000 HIGH STREET E,38.0314837,-78.4707987
1702,400 JEFFERSON STREET E,38.0314062,-78.4784596
1703,200 HIGH STREET E,38.0332571,-78.4812942
1704,300 MARKET STREET W,38.0322919,-78.4833215
1705,100 MARKET STREET W,38.031353,-78.4815291
1706, STADIUM,38.0293497,-78.5133647
1707,1900 THOMSON ROAD,38.036541,-78.5078506
1708,100 OAKHURST CIRCLE,38.0318863,-78.506869
1709,600 MAIN STREET E,38.0295636,-78.4776298
1710,300 MARKET ST W,38.0322919,-78.4833215
1711,200 MARKET STREET W,38.0316793,-78.48205399999999
1712,600 MARKET STREET E,38.0304104,-78.4774516
1713,200 MAIN STREET W,38.0335189,-78.4986565
1714,300 MAIN STREET W,38.0302236,-78.4855953
1715,800 MAIN STREET W,38.0332883,-78.4979397
1716,400 MAIN STREET W,38.0335189,-78.4986565
1717,401 MARKET STREET E,38.0309287,-78.478591
1718,100 SOUTH STREET W,38.0293484,-78.4823499
1719,400 WATER STREET E,38.0291892,-78.4795678
1720,700 MAIN STREET W,38.0314589,-78.49011089999999
1721,100 2ND STREET SW,38.0310183,-78.48225479999999
1722,400 MARKET STREET E,38.0306425,-78.4787908
1723,700 MARKET STREET E,38.0301135,-78.47659259999999
1724,1101 GROVE ST,38.0292937,-78.5000333
1725,1 OAKHURST CIRCLE,38.03173719999999,-78.5067735
1726,1949 LEWIS MOUNTAIN RD,38.038623,-78.5115903
1727,1918 THOMSON ROAD,38.03668529999999,-78.5095264
1728,222 SOUTH STREET W,38.0297827,-78.48391869999999
1729,300 GARRETT STREET,38.02821850000001,-78.4810203
1730,1005 WERTLAND STREET,38.0343184,-78.4943275
1731,1800 UNIVERSITY WAY,38.0407615,-78.50228539999999
1732,1841 UNIVERSITY CIRCLE,38.043964,-78.502741
1733, MONTROSE ST,38.0205918,-78.47765919999999
1734,700 MONTICELLO AV,38.0241218,-78.4790794
1735,1700 STADIUM RD,38.0306697,-78.5096895
1736,1500 ROSA TERR,38.0196294,-78.48598539999999
1737,1500 BROAD AV,38.0243264,-78.504694
1738, ALTAMONT CIRCLE,38.0338492,-78.4809769
1739,100 PRESTON AV,38.03779,-78.48929249999999
1740, BELMONT ST,38.0243832,-78.47696429999999
1741, VINE ST,38.0194193,-78.4673519
1742,800 BOLLING AV,38.02262899999999,-78.4780138
1743,1600 BRUCE AV,38.0492811,-78.48564549999999
1744,600 PARK ST,38.0349561,-78.47475589999999
1745, 5TH ST SE,38.0294987,-78.4786627
1746, 1ST ST SW,38.0254385,-78.4845449
1747, HOLMES AV,38.0452661,-78.4618784
1748,100 UNIVERSITY AV,38.0367289,-78.50338289999999
1749,70 UNIVERSITY WAY,38.0417339,-78.5014322
1750,400 ACKLEY LN,38.0392637,-78.4992031
1751,74 UNIVERSITY WAY,38.0418151,-78.50138969999999
1752,2306 JEFFERSON PARK AV,38.02382120000001,-78.51450310000001
1753,600 EVERGREEN AV,38.0366548,-78.47517619999999
1754, 4TH STREET NE,38.0318078,-78.47843189999999
1755, 3RD STREET NE,38.0322777,-78.4790672
1756, 2ND STREET NE,38.03425319999999,-78.4790257
1757, 8TH STREET NE,38.0323354,-78.4748619
1758, 5TH STREET NE,38.0306179,-78.47809699999999
1759, 7TH STREET NE,38.0316424,-78.4759304
1760, HIGH STREET E,38.0317972,-78.46978299999999
1761, HEDGE STREET,38.0340333,-78.4782227
1762, MARKET STREET E,38.0317626,-78.48190249999999
1763, SOUTH SREET E,38.029338,-78.482687
1764, RIDGE ST,38.0244314,-78.4898782
1765, WATER STREET E,38.0286062,-78.4754969
1766, WATER STREET W,38.0303072,-78.4826066
1767, MAIN STREET W,38.0335189,-78.4986565
1768, SOUTH STREET W,38.0299211,-78.4837865
1769, WATER STREET LOT,38.0294361,-78.4811304
1770, MARKET STREET W,38.0319643,-78.4825371
1771, 2ND STREET SW,38.0303072,-78.4826066
1772, GARRETT STREET,38.0283093,-78.48129519999999
1773, 2ND SE,38.0265421,-78.48262629999999
1774, COMMERCE ST,38.0315163,-78.48709769999999
1775, BRANDON AVE,38.0307302,-78.50405649999999
1776, UNIVERSITY AVE,38.0367289,-78.50338289999999
1777, UNIVERSITY CIRCLE,38.0429051,-78.5017799
1778, VALLEY ROAD,38.0295351,-78.5072911
1779, N PIEDMONT AV,38.0272167,-78.51881259999999
1780, 13TH STREET NW,38.0368649,-78.4968052
1781, WERTLAND STREET,38.0344728,-78.4970338
1782, 12 1/2 STREET NW,38.0337594,-78.4973622
1783, 14TH STREET NW,38.0375221,-78.4977858
1784, 15TH STREET NW,38.0381159,-78.4985215
1785, SPRIGG LANE,38.0387731,-78.5081579
1786, MONTEBELLO CIRCLE,38.0297592,-78.5100377
1787, QUARRY RD,38.0152656,-78.476035
1788,400 SADLER ST,38.0360823,-78.4985164
1789,100 GARDEN ST,38.0245922,-78.4733998
1790,300 10TH & HALF,38.0298331,-78.49694699999999
1791,300 HEDGE STREET,38.0337542,-78.4778824
1792, 11TH NE,38.030057,-78.4711959
1793,100 LEWIS MTN CIRCLE,38.0391406,-78.5139426
1794,100 N PIEDMONT AV,38.0259344,-78.518737
1795, MADISON LANE,38.0375684,-78.5017127
1796, LEWIS MOUNTAIN CIR,38.0388402,-78.5137716
1797,1800 UNIVERSITY CIRCLE,38.0419804,-78.5018868
1798, MONROE LANE,38.0308233,-78.50311769999999
1799, ELLIWOOD AV,38.0362543,-78.5003474
1800, LINDA CT,38.0619674,-78.4989952
1801,1826 UNIVERSITY CIRCLE,38.0419337,-78.50183100000001
1802,425 MOBLE CIR,38.0293059,-78.47667810000002
1803,332 15TH STREET NW,38.0372326,-78.49861279999999
1804,800 JEFFERSON STREET E,38.0307801,-78.4754387
1805,400 8TH STREET NE,38.0314481,-78.4752939
1806,700 MAPLE ST.,38.0326031,-78.4754225
1807,225 JEFFERSON STREET E,38.0320047,-78.47987979999999
1808,900 WATER STREET E,38.0282286,-78.47397079999999
1809,200 GARRETT STREET,38.0282366,-78.4825202
1810,900 GARRETT STREET,38.0268526,-78.47778819999999
1811,400 GARRETT STREET,38.0279731,-78.4803241
1812, CASTALIA ST,38.0206005,-78.4754818
1813,200 MONTICELLO AV,38.0287367,-78.485998
1814,400 2ED ST. SE,38.0284468,-78.4817418
1815,700 WEST ST.,38.0347112,-78.4879587
1816, BARKSDALE ST,38.0244672,-78.4904904
1817,820 ANDERSON ST.,38.0353444,-78.4908842
1818,802 ANDERSON ST.,38.03488970000001,-78.49017839999999
1819,500 9TH ST. SW,38.02789629999999,-78.4949728
1820,400 13TH STREET NW,38.0368734,-78.4968011
1821,1900 UNIVERSITY AV,38.0365826,-78.50294439999999
1822,19000 UNIVERSITY AVE,38.0367289,-78.50338289999999
1823,400 MADISON ANE,38.0409275,-78.4957163
1824,100 10 NE,38.0284016,-78.4734628
1825,600 JEFFERSON STREET E,38.0314604,-78.4771853
1826,700 JEFFERSON STREET E,38.030937,-78.475938
1827,100 SOUTH SREET E,38.0293484,-78.4823499
1828,922 JEFFERSON ST E,38.0301291,-78.4733962
1829, 10TH NW,38.0373033,-78.49226879999999
1830, OAKHURST CIRCLE,38.03173719999999,-78.5067735
1831, 16TH NW,38.0408845,-78.4982489
1832,200 HILL ST,38.0251369,-78.51156019999999
1833,1000 WERTLAND STREET,38.0339151,-78.4942514
1834,1100 WERTLAND STREET,38.0340999,-78.4957563
1835,200 14TH STREET NW,38.0348151,-78.49892349999999
1836, CITY ANNEX,38.0296644,-78.4765795
1837, PERRY DR,38.0362956,-78.47912509999999
1838, 9TH SW,38.02812249999999,-78.4952843
1839, PARK PLAZA,38.0345246,-78.4779744
1840, PARK PLZ,38.0345246,-78.4779744
1841, THOMSON ROAD,38.0372752,-78.5110183
1842,600 MONTICELLO RD,38.0233087,-78.4734696
1843, GILDERSLEEVEWOOD,38.030214,-78.5066871
1844, ALTAMONT CIR,38.0338492,-78.4809769
1845, 17TH STREET NW,38.0402356,-78.5000183
1846, 7 1\2 ST NW,38.0274684,-78.49315299999999
1847, WASHINGTON AVE,38.027617,-78.5136709
1848, PRICE AV,38.02722139999999,-78.5174589
1849,0 15TH STREET NW,38.0381159,-78.4985215
1850, PRESTON PLACE,38.0420541,-78.4981379
1851,100 MONTEBELLO CIRCLE,38.0297592,-78.5100377
1852,400 17TH STREET NW,38.03917939999999,-78.5006286
1853,200 MONTEBELLO CIRCLE,38.02987419999999,-78.50968259999999
1854, GILDERSLEEVEWOODS,38.030214,-78.5066871
1855, 10 TH NW,38.0373033,-78.49226879999999
1856, KENT RD,38.03976420000001,-78.5160525
1857,100 SPRIGG LANE,38.0387731,-78.5081579
1858,300 13TH STREET NW,38.0359094,-78.497314
1859,100 15TH STREET NW,38.0350987,-78.49971769999999
1860,300 SADLER ST,38.0360823,-78.4985164
1861, MORRIS RD,38.042101,-78.5134654
1862, BOLLINGWOOD RD,38.0406498,-78.5116766
1863,100 WOODLAND DR,38.0188973,-78.5117503
1864,1200 MARKET ST E,38.0266174,-78.46842319999999
1865,200 SOUTH STREET W,38.0296087,-78.48296719999999
1866,100 MARKET STREET E,38.031353,-78.4815291
1867,805 BELMONT AV,38.0244428,-78.4765486
1868,500 MARKET STREET E,38.0307841,-78.4781349
1869,200 S 1ST ST,38.0300563,-78.4818725
1870,500 JEFFERSON STREET E,38.0310995,-78.4776364
1871,100 WATER STREET E,38.029581,-78.48165399999999
1872,100 WATER STREET W,38.0300657,-78.4818768
1873,1500 WESTWOOD RD,38.0440933,-78.4842295
1874,315 MONTEBELLO CIRCLE,38.0303782,-78.5109191
1875,312 MONTEBELLO CIRCLE,38.0299851,-78.5111744
1876,34 UNIVERSITY CIRCLE,38.0429252,-78.5029629
1877,2236 BANBURY STREET,38.06289900000001,-78.46611419999999
1878,2200 BANBURY STREET,38.0605797,-78.468845
1879,2200 BANBURY ST,38.0605797,-78.468845
1880,900 CHARLTON AV,38.0382901,-78.48724639999999
1881,300 PARK WAY,38.0213182,-78.4395621
1882,300 1ST STREET S,38.0293582,-78.4821833
1883,400 10 1/2 STREET NW,38.03761850000001,-78.4930195
1884,300 15TH STREET NW,38.03632109999999,-78.49937249999999
1885,500 9TH SW,38.02789629999999,-78.4949728
1886,1700 BURNLEY AV,38.0429055,-78.4973985
1887,700 WATER STREET E,38.0286135,-78.4755727
1888, BRIARCLIFF AV,38.0243046,-78.5000688
1889, 5TH NE,38.0306179,-78.47809699999999
1890,200 WATER STREET E,38.029242,-78.480583
1891, KELLY AV,38.0344272,-78.4727443
1892,503 8TH ST NE,38.0327179,-78.474817
1893, UNJVERSITY WAY,38.0407615,-78.50228539999999
1894, FENDALL AV,38.0453489,-78.5003572
1895, EDGEWOOD LN,38.0451017,-78.5017324
1896, BURNLEY AV,38.0428981,-78.49739339999999
1897, CAMERON LANE,38.0399036,-78.5107282
1898, ROTHERY RD,38.0401782,-78.5095537
1899, TWYMAN RD,38.0414751,-78.5141794
1900,500 10 1\2 ST NW,38.03777160000001,-78.4933303
1901,1410 GRADY AV,38.0402025,-78.49708129999999
1902,100 MADISON AV,38.0420189,-78.4900238
1903, LEWIS MTN CIRCLE,38.0388402,-78.5137716
1904, 7 1-2 SW,38.0274684,-78.49315299999999
1905,200 9TH SW,38.0306943,-78.4943989
1906,700 NALLE S,38.0293989,-78.49153
1907,400 MONROE LANE,38.0317055,-78.50266309999999
1908,1100 SEMINOLE TRAIL,38.0669617,-78.4879855
1909,31 UNIVERSITY CIRCLE,38.0428824,-78.5035621
1910,60 UNIV. WAY,38.0419063,-78.50132049999999
1911,10 UNIVERSITY CIRCLE,38.0420833,-78.501254
1912,1200 JOHN STREET,38.0365254,-78.49587199999999
1913,1200 KING STREET,38.0282139,-78.5002552
1914,200 15TH ST SW,38.0351581,-78.49961309999999
1915,33 UNIVERSITY CIRCLE,38.0426295,-78.5032736
1916,41 UNIVERSITY CIRCLE,38.0418527,-78.5024303
1917,200 15TH STREET NW,38.0351581,-78.49961309999999
1918,400 2ND STREET SE,38.0284468,-78.4817418
1919,500 MONROE LANE,38.0293139,-78.5035711
1920,1100 MAIN STREET W,38.0326228,-78.4963336
1921,1200 MAIN STREET W,38.0332883,-78.4979397
1922,700 NALLE STREET,38.0293989,-78.49153
1923,100 CHANCELLOR STREET,38.0359935,-78.5014644
1924,1300 UNASSIGNED,38.0293059,-78.47667810000002
1925,401 JEFFERSON STREET E,38.0315787,-78.47854699999999
1926,300 5TH STREET SW,38.02896,-78.4889046
1927,100 ALBEMARLE STREET,38.0808877,-78.4717312
1928,900 GROVE STREET,38.0300051,-78.495378
1929,1100 HIGH STREET E,38.0315766,-78.4700883
1930,300 6TH STREET SE,38.0281293,-78.47835020000001
1931,302 14TH STREET NW,38.0362533,-78.4980135
1932,1400 MAIN STREET W,38.0340322,-78.4995756
1933,1600 MAIN STREET W,38.0340322,-78.4995756
1934,1100 MARKET STREET E,38.027908,-78.47210799999999
1935,1200 WERTLAND STREET,38.0341953,-78.4964925
1936,900 MAIN STREET W,38.0321784,-78.4943291
1937,1500 MAIN STREET W,38.0340322,-78.4995756
1938,900 ROCKCREEK RD,38.0207254,-78.49890839999999
1939,100 LEWIS MOUNTAIN RD,38.0384174,-78.511558
1940,500 12TH STREET NE,38.0305786,-78.46767559999999
1941,200 WERTLAND ST,38.0344728,-78.4970338
1942,1400 WERTLAND STREET,38.034733,-78.4996211
1943,1500 WERTLAND STREET,38.035093,-78.4997163
1944,600 MAIN STREET W,38.0309327,-78.4885358
1945,1700 MAIN STREET W,38.0340322,-78.4995756
1946,400 LANE RD,38.0312022,-78.5004932
1947,300 WATER STREET E,38.0294439,-78.48038840000001
1948,100 STADIUM ROAD,38.0316902,-78.5089843
1949,1000 GROVE STREET,38.029623,-78.49705999999999
1950,100 10 1/2 STREET NW,38.032737,-78.4952697
1951,400 ALTAMONT CR,38.0334859,-78.4813437
1952,900 JEFFERSON STREET E,38.0304298,-78.474373
1953,1100 JEFFERSON STREET E,38.0291699,-78.4713316
1954,1900 LEWIS MTN RD,38.0374811,-78.5074648
1955,100 15TH ST,38.0350987,-78.49971769999999
1956,400 ALTAMONT STREET,38.03383609999999,-78.48240919999999
1957,100 HIGH W,38.03287580000001,-78.4807443
1958,100 BAKER STREET,38.02606919999999,-78.50291849999999
1959,100 DUNOVA COURT,38.0299094,-78.512062
1960,1700 MONTEBELLO CIRCLE,38.0297592,-78.5100377
1961,1000 WATER STREET LOT,38.0294361,-78.4811304
1962,800 HIGH STREET E,38.0312113,-78.4752611
1963,100 WALKER SQUARE,38.0306885,-78.4926548
1964,200 WERTLAND STREET,38.0344728,-78.4970338
1965,800 ORANGEDALE AVE,38.021534,-78.497497
1966,200 SOUTH STREET E,38.0294318,-78.483053
1967,600 7TH STREET NE,38.033411,-78.4750735
1968,400 ROSE HILL DR,38.0371345,-78.4884604
1969,200 SOUTH SREET E,38.029436,-78.483058
1970,501 JEFFERSON STREET E,38.0316532,-78.4774588
1971,1000 RAYON ST,38.0231339,-78.4831196
1972,800 ELLIOT AVE,38.0203109,-78.4797454
1973,600 WATER STREET E,38.0288145,-78.4776364
1974,100 VALLEY ROAD,38.0295351,-78.5072911
1975,903 MAIN STREET W,38.033303,-78.4979347
1976,100 4 TH ST SE,38.0300673,-78.4792415
1977,600 HIGH STREET E,38.031743,-78.4769891
1978,100 4 TH ST,38.0300748,-78.4792377
1979,100 WERTLAND STREET,38.0344728,-78.4970338
1980,600 PRESTOM PLACE,38.0411638,-78.4983465
1981,2115 MORRIS RD,38.0419349,-78.51401489999999
1982,101 BOLLINGWOOD RD,38.0415628,-78.5102423
1983,327 KENT RD,38.0389709,-78.5162
1984,300 KENT ROAD,38.0405841,-78.5151703
1985,201 MONTEBELLO CIR,38.029947,-78.510342
1986,110 CHELSEA DR,38.0287281,-78.5125272
1987,105 SHAMROCK,38.0278515,-78.5118845
1988,128 HARMON ST,38.0288868,-78.51338249999999
1989,106 ROBERTSON AVE,38.0241899,-78.51410369999999
1990,108 ROBERTSON AVE,38.02421,-78.514026
1991,112 ROBERTSON AVE,38.0242365,-78.5137486
1992,401 ROBERTSON AV,38.0246365,-78.5108992
1993,307 ROBERTSON AVE,38.0246132,-78.5110768
1994,201 ROBERTSON AVE,38.0245895,-78.5130928
1995,109 ROBERTSON AVE,38.0245477,-78.5140104
1996,100 10 1\2 ST NW,38.032737,-78.4952697
1997,2426 SUNSET RD,38.0207029,-78.5176099
1998,2421 JEFFERSON PARK AV,38.021495,-78.51653999999999
1999,102 SUNSET AVE,38.020215,-78.515331
2000,2500 JEFF PARK CIRCLE,38.0170478,-78.51659289999999
2001,2621 JEFFERSON PARK CIR,38.0181113,-78.5182312
2002,2716 MCELROY DR,38.0151652,-78.5165003
2003,2712 MCELORY DR,38.0155063,-78.516234
2004,2710 MCELORY DR,38.0156929,-78.51605649999999
2005,2700 MCELORY DR,38.0167264,-78.5161897
2006,2600 JEFF PARK CIRCLE,38.0170478,-78.51659289999999
2007,213 MONTE VISTA AVE,38.0154902,-78.51441439999999
2008,200 MONTE VISTA AV,38.01628609999999,-78.513793
2009,14 MOBILE LANE,38.0127454,-78.5159678
2010,300 MONTE VISTA AVE,38.01305,-78.51450310000001
2011,100 AZALEA DR,38.0157276,-78.5114407
2012,100 AZALEA CT,38.0157276,-78.5114407
2013,300 AZALEA DR,38.0121271,-78.5125946
2014,600 MOSELEY DR,38.0138814,-78.5079085
2015,512 MOSLEY DR,38.014516,-78.5067016
2016,419 MOSLEY DR,38.0179457,-78.507446
2017,300 CLEVELAND AVE,38.0197008,-78.5105947
2018,2300 CRESTMONT AVE,38.0209371,-78.51011869999999
2019,2312 CRESTMONT AVE,38.0212047,-78.51139289999999
2020,2326 CRESTMONT AVE,38.0218005,-78.5117819
2021,700 ROSEHILL DR,38.0375817,-78.48769229999999
2022,800 CHARLTON AV,38.03764109999999,-78.4862108
2023, SYCAMOE ST,38.0333315,-78.470463
2024,600 7TH ST NE,38.033411,-78.4750735
2025,100 ALTAMONT CR,38.0339597,-78.48071019999999
2026, LITTLE HIGI,38.0300199,-78.4689396
2027, HAZEL ST,38.0340864,-78.46562899999999
2028, ASHBY PL,38.0439874,-78.46769019999999
2029, MERIWETHER ST,38.0305871,-78.467671
2030, FAIRWAY AV,38.0280832,-78.4630543
2031, ST JAMES CR,38.0360489,-78.46431609999999
2032, LONG ST,38.0363195,-78.46244999999999
2033, CARLTON AV,38.0219282,-78.4684662
2034, MONTICELLO AV,38.0240407,-78.4784655
2035,900 MONTICELLO AV,38.0226674,-78.475927
2036, CEDAR HILL RD,38.0620271,-78.4971899
2037, N BERKSHIRE RD,38.063458,-78.4977115
2038, WAYNE AV,38.05883439999999,-78.4996108
2039,1941 LEWIS MOUNTAIN RD,38.0385077,-78.5108357
2040,1963 LEWIS MOUNTAIN RD,38.0386538,-78.5131437
2041,100 ROBERTSON LN,38.0373144,-78.4763266
2042,600 NELSON DR,38.0370823,-78.4772325
2043,800 KELLY AV,38.0350934,-78.47208859999999
2044,1200 JEFFERSON ST E,38.0282703,-78.4690449
2045,913 SYCAMORE ST,38.0337548,-78.4708654
2046,1122 JEFFERSON ST E,38.0287838,-78.47011049999999
2047,304 JEFFERSON ST E,38.0315307,-78.4789018
2048,934 JEFFERSON ST E,38.0299948,-78.4728634
2049,118 WASHINGTON AV,38.0278255,-78.51410369999999
2050,1 GILDERSLEEVE WOODS,38.030564,-78.506233
2051,100 SEMINOLE COURT,38.06576,-78.4881082
2052, MOSELEY DR,38.0154814,-78.5065296
2053, GILDERSLEEVE WOOD,38.030214,-78.5066871
2054,500 12TH ST NW,38.038556,-78.49466199999999
2055,1500 VIRGINIA,38.0380253,-78.49879039999999
2056, UNIV WAY,38.0407615,-78.50228539999999
2057, WINE ST,38.0354362,-78.4770286
2058, RAYON ST,38.0224056,-78.4838694
2059, CAROLINE AV,38.0300912,-78.4636494
2060, VALLEY VIEW CR,38.0348505,-78.4651319
2061, DELL LN,38.0444074,-78.4661153
2062, COTTONWOOD RD,38.0444074,-78.4661153
2063, MERIDIAN,38.0182746,-78.4793401
2064, CARLTON,38.0219282,-78.4684662
2065, HAMPTON ST,38.0196054,-78.4696281
2066, RAYMOND RD,38.0181757,-78.4928855
2067, ESTES,38.0309982,-78.4938956
2068, GREEN ST,38.0161409,-78.4815875
2069, BIRDWOOD CT,38.0423296,-78.47853049999999
2070, RIVES ST,38.0186021,-78.4695851
2071, ST CLAIR AV,38.0389034,-78.4622369
2072, BAKER ST,38.02589589999999,-78.5023324
2073,700 DELL LN,38.0440504,-78.4660698
2074,400 15TH ST SW,38.0384698,-78.4982486
2075, CHELSEA CT,38.029062,-78.51183680000001
2076, OBSERVATORY,38.03296479999999,-78.52235859999999
2077, GILDERSLEEVE WOOJ,38.030214,-78.5066871
2078, SUNSET AV,38.0198968,-78.5174335
2079,1400 SHORT 18TH ST,38.0266201,-78.4623731
2080, CHISHOLM PL,38.02714,-78.46355009999999
2081,700 LEXINGTON AV,38.0348626,-78.47119239999999
2082,700 WATER ST W,38.0303072,-78.4826066
2083, BELMONT AVE,38.0243832,-78.47696429999999
2084,211 STRIBLING AV,38.0229301,-78.5199177
2085, MYRTLE ST,38.02423,-78.4718633
2086, HINTON AV,38.0255712,-78.4773292
2087, MONTICELLO,38.0086043,-78.4531994
2088,600 GARRETT ST,38.0273443,-78.4789583
2089,600 BELMONT AV,38.02581380000001,-78.4801389
2090,600 BOLING AV,38.0240921,-78.4812549
2091,600 MONTROSE AV,38.0225652,-78.48232039999999
2092,1100 6TH ST SE,38.0219763,-78.4829676
2093,1000 GRADY AV,38.0385116,-78.4916635
2094, STRIBLING AV,38.0226891,-78.5205366
2095, HARMQN ST,38.028175,-78.5130616
2096,1900 10 1\2 ST NW,38.0361614,-78.4940215
2097, OBSERVATORY RD,38.0272393,-78.5142188
2098, PIEDMONT AV N,38.0272167,-78.51881259999999
2099,1000 CHERRY AV,38.0264846,-78.4974462
2100,2 GILDERSLEEVE WOOD,38.0305893,-78.5069578
2101,1388 JEFFERSON PARK AV,38.0321621,-78.5017408
2102, LEWIS MTN CR,38.0388402,-78.5137716
2103, SMITH ST,38.0409652,-78.45833089999999
2104, PARK WAY,38.0346896,-78.4771724
2105, GROVE RD,38.0541533,-78.4778731
2106, STEWART ST,38.0312937,-78.4649961
2107, EASTVIEW ST,38.0141262,-78.47219849999999
2108, GENTRY LN,38.0528839,-78.4846589
2109, GREENLEAF LN,38.0501178,-78.48488379999999
2110,600 WATSON AV,38.0407397,-78.4712527
2111,1000 CARLTON RD,38.024331,-78.4743652
2112,800 HINTON AV,38.0248897,-78.4764265
2113,1000 CARLTON AV,38.024331,-78.4743652
2114,300 SPRUCE ST,38.0250533,-78.4712965
2115,300 CHESTNUT ST,38.0244585,-78.47011049999999
2116,1200 CARLTON AV,38.0233474,-78.4716646
2117,1504 SHORT 18TH ST,38.0257486,-78.4604748
2118,100 BAKER ST,38.02606919999999,-78.50291849999999
2119,3 UNIVERSITY CIR,38.0428049,-78.5010149
2120, 15TH ST SW,38.0381159,-78.4985215
2121,600 ELLIOTT AV,38.0217288,-78.482942
2122, GILLESPIE AV,38.0328896,-78.4657041
2123,2300 DELLMEAD LN,38.0604065,-78.4986373
2124, LEAKE LN,38.0248722,-78.4637011
2125,100 4TH ST LOT,38.0306413,-78.4865744
2126,600 LEXINGTON AV,38.0340467,-78.4717534
2127,68 UNIV. WAY,38.0414022,-78.50158689999999
2128,500 MONROE LN,38.0293139,-78.5035711
2129,1 UNIVERSITY CIR,38.0421814,-78.50038839999999
2130, MIDDLESEX DR,38.0583275,-78.5014109
2131,1300 MAIN ST E,38.0332883,-78.4979397
2132, LITTLE GRAVES ST,38.0268082,-78.4759074
2133, MONTE VISTA AVE,38.0145846,-78.5144822
2134, SUNSET RD,38.0216043,-78.5180348
2135, MICHIE DR,38.0595906,-78.4871431
2136,1600 GROVE RD,38.0545964,-78.4809047
